NetID,Classification,StudentSchoolName
PXB799596,Senior,Erik Jonsson School of Engineering and Computer Science
CXD814361,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXF620985,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXH278309,Senior,Erik Jonsson School of Engineering and Computer Science
LXK307698,Freshmen,Erik Jonsson School of Engineering and Computer Science
HXF105673,Sophomore,Erik Jonsson School of Engineering and Computer Science
WXC397177,Sophomore,Erik Jonsson School of Engineering and Computer Science
JXK422702,Freshmen,Erik Jonsson School of Engineering and Computer Science
AXN741990,Senior,Erik Jonsson School of Engineering and Computer Science
JXS864558,Freshmen,Erik Jonsson School of Engineering and Computer Science
SXA702506,Freshmen,Erik Jonsson School of Engineering and Computer Science
BXK498382,Junior,Erik Jonsson School of Engineering and Computer Science
KXR436491,Sophomore,Erik Jonsson School of Engineering and Computer Science
SXH111394,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXD566213,Junior,Erik Jonsson School of Engineering and Computer Science
FXP603449,Senior,Erik Jonsson School of Engineering and Computer Science
FXD758489,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXF349353,Freshmen,Erik Jonsson School of Engineering and Computer Science
SXD454115,Junior,Erik Jonsson School of Engineering and Computer Science
LXD320925,Senior,Erik Jonsson School of Engineering and Computer Science
SXV773442,Junior,Erik Jonsson School of Engineering and Computer Science
MXS563664,Senior,Erik Jonsson School of Engineering and Computer Science
HXG960302,Junior,Erik Jonsson School of Engineering and Computer Science
LXB142639,Senior,Erik Jonsson School of Engineering and Computer Science
KXJ171424,Senior,Erik Jonsson School of Engineering and Computer Science
LXS885191,Sophomore,Erik Jonsson School of Engineering and Computer Science
EXB123800,Junior,Erik Jonsson School of Engineering and Computer Science
WXS616318,Freshmen,Erik Jonsson School of Engineering and Computer Science
WXY950704,Junior,Erik Jonsson School of Engineering and Computer Science
JXO115924,Senior,Erik Jonsson School of Engineering and Computer Science
PXE472458,Junior,Erik Jonsson School of Engineering and Computer Science
AXD222074,Junior,Erik Jonsson School of Engineering and Computer Science
GXS774655,Senior,Erik Jonsson School of Engineering and Computer Science
AXB208555,Sophomore,Erik Jonsson School of Engineering and Computer Science
GXD646751,Senior,Erik Jonsson School of Engineering and Computer Science
CXM454196,Senior,Erik Jonsson School of Engineering and Computer Science
OXO735181,Senior,Erik Jonsson School of Engineering and Computer Science
RXM408794,Freshmen,Erik Jonsson School of Engineering and Computer Science
JXC115929,Freshmen,Erik Jonsson School of Engineering and Computer Science
FXK134565,Freshmen,Erik Jonsson School of Engineering and Computer Science
SXG794235,Sophomore,Erik Jonsson School of Engineering and Computer Science
KXB997386,Junior,Erik Jonsson School of Engineering and Computer Science
RXM838669,Senior,Erik Jonsson School of Engineering and Computer Science
SXP104100,Junior,Erik Jonsson School of Engineering and Computer Science
HXS771832,Freshmen,Erik Jonsson School of Engineering and Computer Science
WXP321504,Junior,Erik Jonsson School of Engineering and Computer Science
KXF758215,Freshmen,Erik Jonsson School of Engineering and Computer Science
KXJ743116,Senior,Erik Jonsson School of Engineering and Computer Science
JXD486379,Junior,Erik Jonsson School of Engineering and Computer Science
FXP780937,Sophomore,Erik Jonsson School of Engineering and Computer Science
LXP961025,Junior,Erik Jonsson School of Engineering and Computer Science
NXC841105,Freshmen,Erik Jonsson School of Engineering and Computer Science
VXP930892,Senior,Erik Jonsson School of Engineering and Computer Science
SXP519413,Sophomore,Erik Jonsson School of Engineering and Computer Science
JXC662034,Senior,Erik Jonsson School of Engineering and Computer Science
LXH724948,Sophomore,Erik Jonsson School of Engineering and Computer Science
LXE567469,Senior,Erik Jonsson School of Engineering and Computer Science
PXH898779,Senior,Erik Jonsson School of Engineering and Computer Science
BXG361056,Junior,Erik Jonsson School of Engineering and Computer Science
CXA543024,Senior,Erik Jonsson School of Engineering and Computer Science
HXR878563,Junior,Erik Jonsson School of Engineering and Computer Science
JXL540764,Senior,Erik Jonsson School of Engineering and Computer Science
NXP929325,Freshmen,Erik Jonsson School of Engineering and Computer Science
EXM900314,Sophomore,Erik Jonsson School of Engineering and Computer Science
LXD877282,Junior,Erik Jonsson School of Engineering and Computer Science
JXG270044,Freshmen,Erik Jonsson School of Engineering and Computer Science
AXF531876,Senior,Erik Jonsson School of Engineering and Computer Science
RXS316155,Freshmen,Erik Jonsson School of Engineering and Computer Science
VXB824687,Senior,Erik Jonsson School of Engineering and Computer Science
LXK155780,Senior,Erik Jonsson School of Engineering and Computer Science
BXA841700,Sophomore,Erik Jonsson School of Engineering and Computer Science
JXG725897,Junior,Erik Jonsson School of Engineering and Computer Science
KXA345670,Sophomore,Erik Jonsson School of Engineering and Computer Science
SXB479099,Senior,Erik Jonsson School of Engineering and Computer Science
EXG186879,Sophomore,Erik Jonsson School of Engineering and Computer Science
FXR192318,Junior,Erik Jonsson School of Engineering and Computer Science
DXS642799,Junior,Erik Jonsson School of Engineering and Computer Science
SXB358389,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXP596308,Senior,Erik Jonsson School of Engineering and Computer Science
CXB172387,Freshmen,Erik Jonsson School of Engineering and Computer Science
CXG900622,Junior,Erik Jonsson School of Engineering and Computer Science
JXL628202,Sophomore,Erik Jonsson School of Engineering and Computer Science
PXD829880,Sophomore,Erik Jonsson School of Engineering and Computer Science
HXE415771,Senior,Erik Jonsson School of Engineering and Computer Science
ZXI411140,Freshmen,Erik Jonsson School of Engineering and Computer Science
MXC861614,Sophomore,Erik Jonsson School of Engineering and Computer Science
BXB788025,Junior,Erik Jonsson School of Engineering and Computer Science
LXA197098,Sophomore,Erik Jonsson School of Engineering and Computer Science
EXL949350,Junior,Erik Jonsson School of Engineering and Computer Science
ZXB546075,Junior,Erik Jonsson School of Engineering and Computer Science
EXR827414,Junior,Erik Jonsson School of Engineering and Computer Science
LXR987610,Freshmen,Erik Jonsson School of Engineering and Computer Science
MXS830337,Senior,Erik Jonsson School of Engineering and Computer Science
GXB122832,Senior,Erik Jonsson School of Engineering and Computer Science
GXK470183,Junior,Erik Jonsson School of Engineering and Computer Science
EXH580660,Sophomore,Erik Jonsson School of Engineering and Computer Science
RXO238093,Senior,Erik Jonsson School of Engineering and Computer Science
KXT471995,Junior,Erik Jonsson School of Engineering and Computer Science
KXD458100,Junior,Erik Jonsson School of Engineering and Computer Science
JXM242832,Sophomore,Erik Jonsson School of Engineering and Computer Science
EXM361366,Freshmen,Erik Jonsson School of Engineering and Computer Science
VXH374388,Freshmen,Erik Jonsson School of Engineering and Computer Science
NXV669672,Freshmen,Erik Jonsson School of Engineering and Computer Science
WXP393183,Sophomore,Erik Jonsson School of Engineering and Computer Science
YXP171918,Junior,Erik Jonsson School of Engineering and Computer Science
CXM791254,Senior,Erik Jonsson School of Engineering and Computer Science
OXT975735,Junior,Erik Jonsson School of Engineering and Computer Science
DXS437052,Senior,Erik Jonsson School of Engineering and Computer Science
SXU648961,Freshmen,Erik Jonsson School of Engineering and Computer Science
KXV626509,Senior,Erik Jonsson School of Engineering and Computer Science
HXB948167,Junior,Erik Jonsson School of Engineering and Computer Science
EXO714622,Senior,Erik Jonsson School of Engineering and Computer Science
SXS681193,Junior,Erik Jonsson School of Engineering and Computer Science
GXH738396,Junior,Erik Jonsson School of Engineering and Computer Science
IXI668455,Junior,Erik Jonsson School of Engineering and Computer Science
GXF967871,Junior,Erik Jonsson School of Engineering and Computer Science
CXG628076,Freshmen,Erik Jonsson School of Engineering and Computer Science
HXB777984,Senior,Erik Jonsson School of Engineering and Computer Science
ZXP816536,Freshmen,Erik Jonsson School of Engineering and Computer Science
HXM641230,Junior,Erik Jonsson School of Engineering and Computer Science
EXE102667,Senior,Erik Jonsson School of Engineering and Computer Science
EXF702358,Junior,Erik Jonsson School of Engineering and Computer Science
KXE228977,Freshmen,Erik Jonsson School of Engineering and Computer Science
LXC302869,Freshmen,Erik Jonsson School of Engineering and Computer Science
LXd363083,Sophomore,Erik Jonsson School of Engineering and Computer Science
BXR786938,Junior,Erik Jonsson School of Engineering and Computer Science
SXS100329,Junior,Erik Jonsson School of Engineering and Computer Science
EXC857489,Sophomore,Erik Jonsson School of Engineering and Computer Science
TXA696171,Senior,Erik Jonsson School of Engineering and Computer Science
EXB984262,Junior,Erik Jonsson School of Engineering and Computer Science
PXL742081,Freshmen,Erik Jonsson School of Engineering and Computer Science
GXC325210,Junior,Erik Jonsson School of Engineering and Computer Science
AXW904094,Junior,Erik Jonsson School of Engineering and Computer Science
PXM490858,Senior,Erik Jonsson School of Engineering and Computer Science
CXB451437,Senior,Erik Jonsson School of Engineering and Computer Science
BXP446432,Senior,Erik Jonsson School of Engineering and Computer Science
DXR271361,Senior,Erik Jonsson School of Engineering and Computer Science
RXA912045,Freshmen,Erik Jonsson School of Engineering and Computer Science
EXS440734,Freshmen,Erik Jonsson School of Engineering and Computer Science
AXO117443,Sophomore,Erik Jonsson School of Engineering and Computer Science
RXP134941,Sophomore,Erik Jonsson School of Engineering and Computer Science
RXN188411,Junior,Erik Jonsson School of Engineering and Computer Science
EXS193870,Junior,Erik Jonsson School of Engineering and Computer Science
MXG548517,Junior,Erik Jonsson School of Engineering and Computer Science
SXL315526,Senior,Erik Jonsson School of Engineering and Computer Science
GXT276217,Sophomore,Erik Jonsson School of Engineering and Computer Science
SXC808857,Senior,Erik Jonsson School of Engineering and Computer Science
RXC641088,Sophomore,Erik Jonsson School of Engineering and Computer Science
RXY270181,Freshmen,Erik Jonsson School of Engineering and Computer Science
AXH243162,Sophomore,Erik Jonsson School of Engineering and Computer Science
FXH389471,Freshmen,Erik Jonsson School of Engineering and Computer Science
BXV246233,Senior,Erik Jonsson School of Engineering and Computer Science
CXM557286,Junior,Erik Jonsson School of Engineering and Computer Science
SXR222701,Freshmen,Erik Jonsson School of Engineering and Computer Science
HXP296953,Sophomore,Erik Jonsson School of Engineering and Computer Science
MXA620199,Senior,Erik Jonsson School of Engineering and Computer Science
LXK249341,Freshmen,Erik Jonsson School of Engineering and Computer Science
HXR630937,Sophomore,Erik Jonsson School of Engineering and Computer Science
RXJ411985,Senior,Erik Jonsson School of Engineering and Computer Science
RXZ889806,Sophomore,Erik Jonsson School of Engineering and Computer Science
PXB396343,Junior,Erik Jonsson School of Engineering and Computer Science
TXH310261,Senior,Erik Jonsson School of Engineering and Computer Science
EXJ911018,Junior,Erik Jonsson School of Engineering and Computer Science
OXS117481,Sophomore,Erik Jonsson School of Engineering and Computer Science
FXT832490,Sophomore,Erik Jonsson School of Engineering and Computer Science
LXF369357,Freshmen,Erik Jonsson School of Engineering and Computer Science
BXG134385,Sophomore,Erik Jonsson School of Engineering and Computer Science
QXD641633,Junior,Erik Jonsson School of Engineering and Computer Science
RXL117352,Junior,Erik Jonsson School of Engineering and Computer Science
MXF902527,Freshmen,Erik Jonsson School of Engineering and Computer Science
JXV502761,Freshmen,Erik Jonsson School of Engineering and Computer Science
IXM806110,Senior,Erik Jonsson School of Engineering and Computer Science
DXR258129,Junior,Erik Jonsson School of Engineering and Computer Science
NXG395976,Senior,Erik Jonsson School of Engineering and Computer Science
LXL233121,Junior,Erik Jonsson School of Engineering and Computer Science
EXM964426,Senior,Erik Jonsson School of Engineering and Computer Science
